Gene_Symbol,WT56_8am_Female_Aged,WT2_8am_Male_Aged,WT55_12pm_Female_Aged,WT5_12pm_Male_Aged,WT54_4pm_Female_Aged,WT6_4pm_Female_Aged,WT53_8pm_Male_Aged,WT51_12am_Male_Aged,WT42_12am_Female_Aged,WT49_4am_Female_Aged,WT43_4am_Female_Aged
Mphosph8,2113.66,1550.14,1759.96,1884.17,2540.74,1821.93,2044.78,1755.34,1432.44,2050.67,1103.86
Mphosph9,680.0,751.0,778.0,902.0,901.0,805.0,801.0,674.0,649.0,829.0,436.0
Mpi,3438.0,2188.0,2333.0,3082.0,2629.0,3354.0,2549.0,3235.0,2961.0,2933.0,1651.0
Mpig6b,19.0,8.0,5.0,9.0,9.0,26.0,14.0,3.0,10.0,9.0,10.0
Mpl,8.0,6.0,4.0,12.0,7.0,7.0,10.0,8.0,8.0,14.0,0.0
Mplkip,220.0,156.96,153.94,186.98,169.0,188.96,173.0,177.0,188.95,161.99,99.0
Mpnd,606.0,423.0,454.0,501.0,575.0,542.0,422.0,403.0,428.0,481.0,231.0
Mpo,0.0,3.53,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Mpp1,2065.0,1752.0,1516.0,1913.0,2018.0,2339.0,1425.0,1725.0,1948.0,1860.0,1247.0
Mpp2,606.0,700.0,701.0,536.0,676.0,633.0,565.0,621.0,555.0,739.0,319.0
Mpp3,464.0,445.0,441.0,376.0,568.0,347.0,439.0,428.0,312.0,443.0,242.0
Mpp4,26.97,9.95,21.27,38.69,45.94,16.95,33.04,23.41,31.85,29.24,45.43
Mpp5,971.0,665.0,947.0,1145.0,932.0,923.0,992.0,1124.0,1006.0,1084.0,561.0
Mpp6,795.0,501.0,684.0,692.0,760.0,705.0,641.0,727.0,681.0,724.0,470.0
Mpp7,320.0,222.0,214.0,301.0,294.0,241.0,223.0,230.0,270.0,236.0,160.0
Mppe1,658.45,700.01,647.4,666.87,903.55,588.24,664.94,744.02,486.35,728.75,306.59
Mpped1,975.0,936.0,1056.0,1075.0,1209.0,1089.0,924.0,962.0,764.0,1050.0,512.0
Mpped2,222.0,216.0,201.0,210.0,266.0,184.0,194.0,123.0,151.0,183.0,103.0
Mprip,4728.36,4344.14,3549.71,4775.3,6271.3,4599.64,3684.75,4352.96,3801.98,5348.71,1921.46
Mpst,120.0,62.0,102.0,114.0,82.0,129.0,56.0,49.0,135.0,98.0,32.0
Mptx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mptx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpv17,2991.6,2307.72,2518.89,2629.38,2557.59,3382.44,2450.66,2948.2,2840.2,2924.78,1829.61
Mpv17l,667.0,504.0,576.0,598.0,632.0,617.0,519.0,578.0,453.0,506.0,374.0
Mpv17l2,187.0,756.0,187.0,759.0,217.0,614.0,178.0,192.0,168.0,261.0,107.0
Mpz,2.0,2.0,6.0,4.0,9.0,0.0,3.0,3.0,2.0,0.0,2.0
Mpzl1,271.0,231.0,225.0,305.0,319.0,218.0,241.0,297.0,170.0,326.0,166.0
Mpzl2,18.87,23.08,11.98,10.0,22.37,4.02,19.81,10.81,10.32,10.87,0.0
Mpzl3,60.0,47.0,46.4,54.0,99.67,51.0,45.0,59.0,44.0,72.0,33.0
Mr1,717.0,587.0,433.0,681.0,511.0,711.0,389.0,542.0,613.0,492.0,372.0
Mrap,0.0,41.0,2.0,3.0,13.0,12.0,5.0,2.0,2.0,5.0,0.0
Mrap2,76.0,68.0,46.0,100.0,74.0,80.0,55.0,57.0,41.0,45.0,29.0
Mras,1274.0,1188.0,1006.0,1016.0,1251.0,1195.0,1625.0,983.0,1051.0,1208.0,512.0
Mrc1,5014.0,4724.0,3599.0,4947.0,4393.0,5946.0,3672.0,4257.0,4839.0,3746.0,2925.0
Mrc2,288.0,176.0,297.0,198.0,334.0,352.0,186.0,141.0,273.0,234.0,99.0
Mre11a,405.0,366.0,425.0,389.78,386.0,535.0,339.0,325.0,402.0,486.0,225.0
Mreg,32.0,25.0,26.0,33.0,26.0,11.0,28.0,28.0,12.0,24.0,17.0
Mrfap1,13850.0,8892.98,11685.0,13715.92,10096.97,13811.95,11571.99,10753.0,12651.99,12487.98,6709.99
Mrgbp,339.0,321.0,336.0,384.0,451.0,309.0,291.0,238.0,250.0,323.0,149.0
Mrgpra1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra18-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra2a,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra2b,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0
Mrgpra3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpra9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb1,1.0,12.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0
Mrgprb11-ps,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mrgprb12-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb7-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprb9-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprc1-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprc2-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprc3-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprc4-ps,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprc7-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgpre,319.0,197.0,208.0,236.0,193.0,368.0,162.0,206.0,257.0,334.0,112.0
Mrgprf,4.0,7.0,1.0,14.0,17.0,6.0,5.0,10.0,2.0,6.0,3.0
Mrgprg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprh,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprx2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrgprx3-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mri1,162.0,245.0,173.0,209.0,174.0,227.0,196.0,108.0,109.0,148.0,82.0
Mrip-ps,20.84,18.49,16.22,35.47,28.29,18.28,11.64,15.72,24.36,20.0,4.29
Mrln,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Mrm1,260.0,266.0,237.0,321.0,230.0,299.0,218.0,224.0,215.0,257.0,141.0
Mrm2,294.0,209.0,234.0,248.0,239.0,338.0,217.0,157.0,274.0,241.0,132.0
Mrm3,377.0,249.0,300.0,295.0,301.0,356.0,251.0,198.0,178.0,294.0,165.0
Mrnip,409.56,285.66,308.93,456.99,385.31,413.04,325.98,283.54,278.31,255.73,170.4
Mro,177.0,158.0,180.0,185.0,283.0,150.0,217.0,147.0,124.0,170.0,123.0
Mroh1,1792.0,2107.69,1513.0,1541.0,1973.0,1878.0,1398.0,1354.0,1447.7,1732.75,723.0
Mroh2a,50.0,21.0,28.0,29.0,45.0,40.0,41.0,32.0,34.0,41.0,27.0
Mroh2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mroh3,7.0,5.0,6.0,4.0,11.0,3.0,2.0,4.0,2.0,16.0,10.0
Mroh4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0
Mroh5,27.0,38.0,27.0,11.0,18.0,9.0,17.0,15.0,12.0,16.0,13.0
Mroh6,9.0,2.0,12.0,5.0,8.0,2.0,7.0,2.0,11.0,11.0,6.0
Mroh7,93.0,73.0,48.0,52.0,90.0,65.0,55.0,45.0,47.0,75.0,24.0
Mroh8,8.0,13.0,7.0,8.0,11.0,6.0,25.01,9.0,10.0,16.01,6.0
Mroh9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrpl1,660.0,490.0,546.0,592.0,561.0,764.0,487.0,574.0,657.0,580.0,413.0
Mrpl10,1792.79,1379.05,1647.5,1842.56,1652.66,2125.8,1545.38,1514.78,1648.9,1830.59,1039.12
Mrpl11,1872.0,1483.0,1806.0,1919.0,1762.0,2121.0,1623.0,1251.0,1475.0,1627.0,1006.0
Mrpl12,2111.0,1775.0,1718.99,2154.0,1911.0,2244.0,1736.0,1306.0,1784.0,1859.0,1066.0
Mrpl13,1265.86,919.94,1022.88,1205.61,1087.77,1337.0,1028.94,923.95,1130.95,1058.0,719.0
Mrpl14,1353.0,853.0,1303.0,1413.0,1323.0,1484.0,1243.0,1136.0,1356.0,1460.98,730.0
Mrpl15,1830.0,1379.0,1538.0,1919.0,1679.0,1890.0,1502.0,1224.16,1422.0,1570.0,993.0
Mrpl16,1149.0,833.0,863.0,1047.0,963.0,1322.0,733.0,845.0,1015.0,981.0,662.0
Mrpl17,2987.0,1945.0,2488.0,2821.0,2296.0,3055.0,2215.0,1938.0,2231.0,2548.0,1506.0
Mrpl18,3500.97,2103.97,2963.96,2965.9,3027.8,3342.9,2651.95,2714.94,2741.0,2946.73,2021.62
Mrpl19,1405.7,1110.0,1188.99,1421.7,1406.45,1555.96,1195.33,1248.11,1396.04,1320.07,791.88
Mrpl2,1478.0,1298.0,1265.0,1461.0,1355.0,1559.0,1211.0,888.0,1079.0,1096.0,685.0
Mrpl20,2464.98,1913.0,2009.0,2366.0,2050.0,2569.0,1940.0,1677.0,2174.0,2185.0,1381.0
Mrpl21,1111.74,734.61,969.0,1002.3,1027.6,1250.99,925.0,866.88,1005.0,1162.59,688.0
Mrpl22,832.91,581.78,695.76,850.46,680.79,973.6,723.77,621.95,668.99,763.93,503.06
Mrpl23,919.28,650.4,974.42,994.84,851.32,943.12,813.68,586.05,777.19,914.45,581.98
Mrpl23-ps1,2486.72,1536.6,1937.58,1885.16,1816.68,1928.88,1766.32,1727.95,1959.81,1982.55,1068.02
Mrpl24,2079.69,1425.29,1729.66,1830.64,1984.92,2142.43,1933.12,1731.09,2009.22,2095.44,1214.27
Mrpl27,1568.15,1202.55,1394.38,1456.54,1446.37,1718.79,1264.34,1321.9,1302.77,1419.17,804.45
Mrpl27-ps,5.8,2.45,5.59,9.35,9.62,6.15,6.64,11.1,14.21,5.78,4.5
Mrpl28,2559.0,2115.0,2225.0,2232.0,2395.0,2617.0,2046.0,1920.0,2419.0,2523.0,1148.0
Mrpl3,751.9,739.0,621.0,1097.0,815.94,1023.52,571.0,544.0,540.0,637.0,408.91
Mrpl30,1992.0,1477.0,1619.0,1614.0,1710.0,1799.0,1597.0,1527.0,1728.0,1828.0,1009.0
Mrpl32,1074.0,735.0,869.0,872.0,982.0,1029.0,874.0,917.0,910.0,961.0,651.0
Mrpl33,2155.0,1521.0,1649.0,2115.0,1726.0,2307.0,1558.0,1467.0,1733.0,1749.0,1303.0
Mrpl34,1224.0,722.0,895.0,914.0,852.0,998.0,982.0,582.0,865.0,937.0,624.0
Mrpl35,1577.0,988.0,1154.0,1431.0,1447.0,1641.0,1342.0,1312.0,1385.0,1498.0,928.0
Mrpl36,3201.0,1643.0,2308.0,2351.0,2385.0,2661.0,2280.0,2063.0,2452.0,2315.0,1492.0
Mrpl37,1100.0,922.0,891.0,1072.0,1048.0,1185.0,755.0,700.0,824.0,937.0,508.0
Mrpl38,742.0,553.0,537.0,588.0,591.0,626.0,409.0,377.0,498.0,704.0,287.0
Mrpl39,672.0,504.0,527.0,776.0,620.0,783.0,509.0,428.0,631.0,564.0,398.0
Mrpl4,2755.0,2146.0,2304.0,2397.0,2644.0,2473.0,2232.0,1727.0,1974.0,2247.0,1141.0
Mrpl40,1129.0,839.0,981.0,1089.0,886.0,1184.0,906.0,849.0,944.0,901.0,595.0
Mrpl41,2073.0,1945.0,1757.0,1926.0,2260.99,1952.0,1845.0,1560.0,1530.0,1672.0,1168.99
Mrpl42,3242.74,1974.97,2716.85,2741.51,2726.67,3068.78,2500.91,2677.81,2690.77,2985.88,1792.71
Mrpl43,2011.05,1580.23,1901.4,2071.48,1755.73,2127.81,1798.59,1304.99,1729.15,1856.36,1115.29
Mrpl44,1192.0,855.0,989.0,1233.0,999.0,1349.0,1014.0,973.0,1123.0,1113.0,650.0
Mrpl45,1715.0,1223.0,1403.0,1609.0,1617.0,1938.0,1434.0,1516.0,1606.0,1727.0,871.0
Mrpl46,1353.06,1047.15,1067.0,1345.16,1157.05,1486.08,1111.16,1138.03,1105.02,1293.16,748.0
Mrpl47,650.66,390.25,483.1,614.13,561.45,732.4,495.56,536.95,542.96,548.68,347.66
Mrpl48,2810.46,1904.09,2410.59,2913.08,2564.06,3070.32,2433.27,2519.26,2848.23,2525.33,1648.53
Mrpl48-ps,103.4,44.97,61.43,117.08,77.41,114.32,60.65,75.06,100.73,87.69,52.67
Mrpl49,1137.0,824.0,982.74,1317.48,1027.0,1387.0,1053.8,879.0,1150.0,1147.0,655.35
Mrpl50,1425.0,1022.0,1080.0,1422.0,1314.0,1519.0,1121.0,1354.0,1345.0,1362.0,937.0
Mrpl51,2267.96,1432.7,1799.69,1931.95,1874.61,2262.6,1817.73,1508.0,1927.9,1933.48,1195.6
Mrpl52,2438.0,1623.0,2025.0,2520.0,1931.0,2252.0,1845.0,1331.0,1727.0,2026.0,1410.0
Mrpl53,807.98,529.07,710.61,745.08,698.41,718.62,625.44,484.35,626.25,692.74,393.99
Mrpl54,1585.0,994.0,1308.0,1224.0,1065.0,1285.0,1107.0,802.0,1075.0,1215.0,638.0
Mrpl55,1355.0,1109.0,1231.0,1214.0,1134.0,1512.0,1105.0,1013.0,1174.0,1277.0,719.0
Mrpl57,881.0,669.0,803.0,810.0,847.0,1020.0,801.0,660.0,800.0,816.0,576.0
Mrpl58,1461.0,1071.0,1324.0,1510.0,1477.0,1649.0,1196.0,1156.0,1239.0,1333.0,828.0
Mrpl9,811.98,704.82,746.97,881.99,838.87,1044.99,734.99,607.99,712.0,840.98,445.0
Mrps10,883.98,762.93,798.83,934.71,865.14,889.88,593.96,521.89,672.73,716.87,413.0
Mrps11,1730.94,1080.85,1336.0,1691.84,1426.95,1843.92,1407.84,1200.97,1448.98,1531.84,802.0
Mrps12,857.0,859.0,829.0,881.0,773.0,1000.0,752.0,495.0,720.0,808.0,425.0
Mrps14,4549.0,2712.0,3738.0,3730.82,3704.0,4257.0,3627.0,3546.0,3747.0,3795.0,2534.0
Mrps15,1319.0,951.0,1205.0,1377.0,1413.0,1441.0,947.0,717.0,1014.0,1171.0,590.0
Mrps16,1313.0,863.0,1123.0,1253.0,1149.0,1357.0,997.0,928.0,1083.0,1121.0,714.0
Mrps17,2596.0,2070.0,2020.0,2451.0,2490.0,2813.0,2017.0,2034.0,2330.0,2399.0,1435.0
Mrps18a,2569.0,1523.0,1861.0,2203.0,2044.0,2328.0,2023.0,1713.0,2005.0,2049.0,1234.0
Mrps18b,1269.57,1065.79,1133.25,1214.74,1139.93,1347.1,905.42,1016.5,990.41,1138.8,750.6
Mrps18c,1858.65,1326.74,1499.79,1776.69,1623.33,1850.5,1538.55,1358.75,1625.75,1563.79,1102.52
Mrps2,1050.0,757.0,818.0,1110.0,896.0,1179.0,794.0,848.0,807.0,948.0,549.0
Mrps21,3269.97,1781.0,2396.0,2662.97,2473.0,2801.0,2613.0,2261.98,2600.0,2840.99,1860.98
Mrps22,248.0,188.0,172.0,220.0,177.0,283.0,224.0,145.0,153.0,146.0,138.0
Mrps23,1238.0,861.0,944.0,1117.0,988.0,1240.0,948.0,729.0,1013.0,988.0,555.0
Mrps24,154.0,386.0,159.0,418.0,230.0,453.0,156.0,106.0,132.0,172.22,91.0
Mrps25,1847.68,1351.49,1714.56,1689.94,1734.14,1865.95,1804.59,1804.31,1982.82,2046.16,1022.76
Mrps26,345.33,516.11,347.25,494.12,445.41,468.0,312.31,164.0,263.06,327.65,175.0
Mrps27,1190.8,835.48,821.86,1111.71,1100.67,1328.78,752.66,825.93,861.73,1034.83,539.79
Mrps28,1190.0,1007.0,922.0,1057.0,952.0,1186.0,858.0,709.0,850.0,899.0,525.0
Mrps30,234.0,220.79,218.0,249.99,266.99,252.87,257.0,200.98,174.0,246.0,146.94
Mrps31,468.0,339.0,471.0,546.0,500.0,598.0,465.0,428.0,429.0,525.0,325.0
Mrps33,5146.68,3143.41,4504.27,5460.03,4414.95,5318.96,4409.63,4148.84,4350.77,4481.92,2967.92
Mrps34,360.92,957.64,830.62,1157.07,819.74,1023.54,566.35,213.89,464.7,506.96,363.64
Mrps35,492.0,374.0,469.0,563.0,476.0,485.0,412.0,299.0,420.0,405.0,304.0
Mrps36,1322.93,874.19,1162.39,1176.77,1058.65,1277.49,1057.01,1041.6,1275.93,1347.68,662.82
Mrps36-ps1,11.31,15.95,2.62,8.76,12.39,10.73,6.82,16.0,4.97,18.37,0.0
Mrps36-ps2,34.76,7.86,22.99,7.47,24.96,1.78,16.16,18.4,21.1,18.95,8.18
Mrps36-ps3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrps5,1403.0,1004.09,1069.07,1178.29,1358.05,1284.27,940.25,933.91,953.76,1183.42,724.77
Mrps6,349.49,190.27,262.58,373.51,286.57,318.49,266.59,206.66,243.13,339.78,147.77
Mrps7,1103.12,751.06,872.71,906.56,906.59,1103.4,768.08,616.79,889.5,1020.75,479.03
Mrps9,1110.0,951.0,1073.0,1206.0,1138.0,1226.0,1036.0,735.0,842.0,954.0,593.0
Mrrf,481.27,253.82,405.58,460.68,446.62,467.1,413.52,418.6,482.24,502.78,338.11
Mrs2,735.87,877.28,654.13,795.23,869.55,732.4,651.52,616.18,573.18,672.36,381.29
Mrtfa,932.0,1006.0,810.0,876.0,873.0,998.0,837.0,657.0,703.0,754.0,413.0
Mrtfb,2802.75,2967.73,2603.93,3136.8,3426.96,2961.93,2652.16,3371.93,2512.93,2966.8,1792.92
Mrto4,889.96,785.0,588.96,759.99,732.99,958.93,631.9,560.0,691.99,665.97,427.93
Mrto4-ps1,2.04,0.0,1.04,0.0,1.01,2.07,3.04,0.0,0.0,2.03,3.94
Mrto4-ps2,0.0,1.0,0.0,3.01,0.0,0.0,4.06,1.0,4.01,0.0,3.14
Mrvi1,57.0,57.0,49.0,39.0,56.0,70.0,57.0,36.0,57.0,30.0,44.0
Ms4a1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0
Ms4a10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ms4a12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ms4a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ms4a14,25.0,24.0,15.0,16.0,15.0,28.0,15.0,13.0,25.0,22.0,11.0
Ms4a15,0.0,0.0,1.0,0.0,11.0,0.0,8.0,1.0,7.0,0.0,0.0
Ms4a18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ms4a19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ms4a2,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,0.0,0.0
Ms4a20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ms4a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ms4a4a,632.0,1646.0,510.0,550.0,1184.0,940.0,1337.0,755.0,753.0,555.0,396.0
Ms4a4b,92.03,77.14,11.0,33.0,11.01,23.06,22.0,12.0,23.02,20.11,35.0
Ms4a4c,358.97,332.86,141.0,307.0,283.99,566.94,127.0,183.0,351.98,251.89,280.0
Ms4a4d,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Ms4a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ms4a6b,2461.12,2962.51,1668.21,2495.95,2299.15,3219.45,2111.0,2289.29,2659.64,2112.14,1478.9
Ms4a6c,2546.8,4160.16,1620.17,2488.04,2646.34,3276.48,2087.68,1643.36,2448.2,1985.13,1500.34
Ms4a6d,3950.0,4727.0,2725.0,3907.33,4121.4,5641.0,3516.0,4072.71,4268.0,3972.0,2640.1
Ms4a7,2474.0,1469.0,1459.0,1916.0,1933.0,2783.0,1526.0,1853.0,2337.0,1824.0,1266.0
Ms4a8a,5.0,36.0,2.0,1.0,31.0,3.0,1.0,1.0,1.0,0.0,0.0
Msantd1,28.0,28.0,32.0,15.0,58.0,37.0,27.0,22.0,17.0,30.0,4.0
Msantd2,335.0,262.0,310.0,274.0,383.0,220.0,380.0,316.0,265.0,259.0,169.0
Msantd3,57.0,43.0,33.0,59.0,56.0,61.0,57.0,61.0,62.0,60.0,14.0
Msantd4,1156.0,771.0,945.0,1092.0,1002.0,1185.0,946.0,904.0,1089.0,1106.0,635.0
Msc,19.73,9.0,11.97,14.0,24.91,15.95,11.0,7.0,12.98,13.0,1.0
Msgn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Msh2,847.0,734.0,890.0,926.0,1087.0,1180.0,897.0,692.0,812.0,895.0,501.0
Msh3,504.03,543.48,430.76,528.17,681.29,561.06,437.06,497.65,429.52,445.38,309.69
Msh4,2.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
Msh5,41.0,32.0,32.0,54.0,28.0,34.0,22.0,9.0,17.0,13.0,20.0
Msh6,484.0,352.0,509.0,671.0,518.0,658.0,427.0,454.0,470.0,578.0,356.0
Msi1,122.0,157.0,123.0,145.0,134.0,121.0,108.0,134.0,130.0,104.0,87.0
Msi2,1080.0,932.0,931.0,1132.0,1002.0,947.0,938.0,819.0,831.0,1018.0,493.0
Msl1,2690.0,1946.0,2283.0,2463.0,2560.0,2294.0,2471.0,2554.0,2380.0,2690.0,1437.0
Msl2,1039.0,627.0,820.0,985.0,787.0,1066.0,949.0,834.0,859.0,915.0,635.0
Msl3,940.0,710.0,777.0,1097.0,834.0,1145.0,689.0,893.0,1107.0,1137.0,557.0
Msl3l2,78.0,58.0,60.0,87.0,76.0,87.0,73.0,61.0,67.0,79.0,38.0
Msln,20.0,21.0,15.0,22.0,30.0,15.0,18.0,18.0,8.0,15.0,4.0
Mslnl,4.0,23.0,14.0,12.0,16.0,12.0,13.0,13.0,3.0,9.0,5.0
Msmb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Msmo1,1935.0,1178.0,1449.0,1839.0,1610.0,1863.0,1447.0,1608.0,1643.0,1754.0,1084.0
Msmp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Msn,18181.0,16596.0,13492.0,19945.0,14301.0,23660.0,12395.0,18894.0,18529.0,19410.0,10210.0
Msr1,544.0,1297.0,250.0,555.0,608.0,619.0,273.0,412.0,429.0,397.0,256.0
Msra,1267.0,1134.0,1016.0,1101.0,1137.0,1271.0,1117.0,982.0,1047.0,1134.0,707.0
Msrb1,635.0,746.0,464.0,529.0,512.0,625.0,564.0,390.0,571.0,533.0,298.0
Msrb2,2406.0,1566.0,2195.0,2590.0,1983.0,2531.0,2105.0,2196.0,1971.0,2398.0,1229.0
Msrb3,26.0,27.0,24.0,31.0,27.0,33.0,44.0,16.0,14.0,24.0,17.0
Mss51,11.0,10.0,6.0,6.0,16.0,16.0,15.0,14.0,12.0,8.0,2.0
Mst1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mst1r,7.0,17.0,9.0,20.0,28.0,19.0,16.0,11.0,18.0,15.0,3.0
Mstn,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0
Msto1,900.04,752.09,716.54,856.69,883.49,770.17,731.43,620.78,653.99,814.08,362.53
Msx1,22.0,29.0,23.0,36.0,43.0,26.0,16.0,17.0,17.0,27.0,14.0
Msx2,10.0,3.0,4.0,2.0,4.0,5.0,2.0,0.0,1.0,1.0,2.0
Msx3,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mt1,9986.0,7149.0,7007.0,5800.0,7116.0,7172.0,7415.0,4251.0,5880.0,6352.0,4282.0
Mt2,633.88,500.73,391.84,366.78,460.8,488.85,603.88,265.95,321.9,344.93,263.8
Mt3,1878.0,1197.0,1576.0,1375.0,1689.0,1326.0,1640.0,986.0,1216.0,1310.0,843.0
Mt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mta1,798.0,578.0,660.0,742.0,745.0,661.0,658.0,396.0,510.0,668.0,315.0
Mta2,2434.0,2375.0,1885.0,2479.0,2206.0,2588.0,1887.0,1934.0,2093.0,2277.0,1205.0
Mta3,1017.0,878.0,772.0,941.0,940.0,1046.0,745.0,767.0,846.0,991.0,508.0
Mtag2,12.0,9.0,14.0,6.0,24.0,13.0,10.0,11.0,11.0,13.0,7.0
Mtap,1536.0,975.0,1085.0,1394.0,994.0,1584.0,1032.0,1113.0,1312.0,1313.0,911.0
Mtarc1,7.0,2.0,8.0,3.0,8.0,8.0,3.0,1.0,2.0,2.0,2.0
Mtarc2,981.0,831.0,737.0,868.0,775.0,915.0,817.0,589.0,729.0,782.0,452.0
Mtbp,170.14,108.06,105.12,157.39,142.23,171.0,138.06,109.05,124.05,108.0,84.0
Mtch1,2797.0,1837.0,2486.0,2325.0,2293.0,2211.0,2436.0,1858.0,2009.0,2358.0,1170.0
Mtch2,2939.0,2513.0,2351.0,2961.0,3065.68,3349.0,2433.0,2356.0,2608.0,2795.0,1601.0
Mtcl1,446.0,487.0,469.0,543.0,702.0,476.0,520.0,346.0,330.0,524.0,288.0
Mtcp1,62.27,72.84,104.72,60.88,97.53,110.59,86.04,78.3,84.22,97.12,48.27
Mtdh,7208.0,6370.65,6293.25,8120.48,5635.32,8559.14,5542.0,6622.42,6165.28,6245.25,4521.0
